移    动,#genre#
吴京,http://live.hcs.cmvideo.cn:8088/wd_r2/virtuallive/5100180867/150/index.m3u8?&encrypt=
葛优,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5102354660/150/index.m3u8?&encrypt=
周星驰,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5100144102/150/index.m3u8?&encrypt=
刘德华,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5102354855/150/index.m3u8?&&encrypt=
古天乐,http://live.hcs.cmvideo.cn:8088/wd_r1/virtuallive/5101000744/150/index.m3u8?&encrypt=
刘涛,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5100178547/150/index.m3u8?&encrypt=
高圆圆,http://live.hcs.cmvideo.cn:8088/wd-virtuallive5100002172-150/index.m3u8?&encrypt=
刘亦菲,http://live.hcs.cmvideo.cn:8088/wd_r2/virtuallive/5102010221/150/index.m3u8?&encrypt=
古力娜扎,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5100170828/150/index.m3u8?&encrypt=
华数上海K24新闻,http://hls-ott-zhibo.wasu.tv/live/200/index.m3u8
华数票房佳作,http://hls-ott-zhibo.wasu.tv/live/264/index.m3u8
华数院线大片,http://hls-ott-zhibo.wasu.tv/live/96/index.m3u8
华数欧美冒险,http://hls-ott-zhibo.wasu.tv/live/156/index.m3u8
华数好莱坞,http://hls-ott-zhibo.wasu.tv/live/263/index.m3u8
华数剧情,http://hls-ott-zhibo.wasu.tv/live/184/index.m3u8
华数音乐MV,http://hls-ott-zhibo.wasu.tv/live/135/index.m3u8
华数美食HD,http://hls-ott-zhibo.wasu.tv/live/256/index.m3u8
华数纪实HD,http://hls-ott-zhibo.wasu.tv/live/292/index.m3u8
华数电影,http://hls-ott-zhibo.wasu.tv/live/268/index.m3u8
华数电影,http://hls-ott-zhibo.wasu.tv/live/269/index.m3u8
华数TVB,http://hls-ott-zhibo.wasu.tv/live/202/index.m3u8
华数浪漫爱情,http://hls-ott-zhibo.wasu.tv/live/231/index.m3u8
华数电影,http://hls-ott-zhibo.wasu.tv/live/305/index.m3u8
华数电影,http://hls-ott-zhibo.wasu.tv/live/351/index.m3u8
我就是演员,http://hls-ott-zhibo.wasu.tv/live/246/index.m3u8
华数电影,http://185.216.119.139:5120/live.php?id=125
华数情感生活,http://hls-ott-zhibo.wasu.tv/live/261/index.m3u8
华数百看不厌,http://hls-ott-zhibo.wasu.tv/live/259/index.m3u8
华数热血抗战,http://hls-ott-zhibo.wasu.tv/live/258/index.m3u8
华数心动剧场,http://hls-ott-zhibo.wasu.tv/live/257/index.m3u8
华数青春偶像,http://hls-ott-zhibo.wasu.tv/live/96_98383/index.m3u8
华数时装,http://hls-ott-zhibo.wasu.tv/live/297/index.m3u8
电影预告HD,http://hls-ott-zhibo.wasu.tv/live/298/index.m3u8
华数时装2HD,http://hls-ott-zhibo.wasu.tv/live/299/index.m3u8
华数时尚HD,http://hls-ott-zhibo.wasu.tv/live/300/index.m3u8
有象视频HD,http://hls-ott-zhibo.wasu.tv/live/301/index.m3u8
国外时装HD,http://hls-ott-zhibo.wasu.tv/live/302/index.m3u8
北京时装周HD,http://hls-ott-zhibo.wasu.tv/live/304/index.m3u8
华数国外动作HD,http://hls-ott-zhibo.wasu.tv/live/305/index.m3u8
华数电视剧HD,http://hls-ott-zhibo.wasu.tv/live/403/index.m3u8
华数电视剧HD,http://hls-ott-zhibo.wasu.tv/live/419/index.m3u8
华数电视剧HD,http://hls-ott-zhibo.wasu.tv/live/418/index.m3u8
华数电视剧HD,http://hls-ott-zhibo.wasu.tv/live/442/index.m3u8
华数电视剧HD,http://hls-ott-zhibo.wasu.tv/live/353/index.m3u8
华数电视剧HD,http://hls-ott-zhibo.wasu.tv/live/452/index.m3u8
华数电视剧HD,http://hls-ott-zhibo.wasu.tv/live/353/index.m3u8
蜜桃健身,http://aldirect.rtmp.huya.com/backsrc/1099531740251-1099531740251-86382422366617600-2199063603958-10057-A-0-1.m3u8
爱奇艺-電影大片,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_dianyingjingxuan_1080p_t10/c15_lb_dianyingjingxuan_1080p_t10.m3u8
爱奇艺-好萊塢大片,http://hbwdc1.cdnhwc3.com/baiducdnct.inter.iqiyi.com/tslive/c16_lb_haolaiwudapian_1080p_t10/c16_lb_haolaiwudapian_1080p_t10.m3u8
爱奇艺-五星影院,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_wuxingyingyuan_1080p_t10/c15_lb_wuxingyingyuan_1080p_t10.m3u8
爱奇艺-動作電影,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_dongzuodianying_1080p_t10/c16_lb_dongzuodianying_1080p_t10.m3u8
爱奇艺-黑幫電影,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_heibangdianying_1080p_t10/c16_lb_heibangdianying_1080p_t10.m3u8
爱奇艺-喜劇電影,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_xijudianying_1080p_t10/c16_lb_xijudianying_1080p_t10.m3u8
爱奇艺-經典港片,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_jingdianguangpian_1080p_t10/c15_lb_jingdianguangpian_1080p_t10.m3u8
爱奇艺_贺岁影院,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_haolaiwudapian_1080p_t10/c16_lb_haolaiwudapian_1080p_t10.m3u8
爱奇艺_动作电影,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_dongzuodianying_1080p_t10/c16_lb_dongzuodianying_1080p_t10.m3u8
爱奇艺_欢乐剧场,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_xijudianying_1080p_t10/c16_lb_xijudianying_1080p_t10.m3u8
爱奇艺_经典港片,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_jingdianguangpian_1080p_t10/c15_lb_jingdianguangpian_1080p_t10.m3u8
爱奇艺_惊悚午夜场,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_jingnawuyechang_1080p_t10/c16_lb_jingnawuyechang_1080p_t10.m3u8
爱奇艺_动画电影,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_donghuadianying_1080p_t10/c16_lb_donghuadianying_1080p_t10.m3u8
爱奇艺_华语院线,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_huayuyuanxian_1080p_t10/c16_lb_huayuyuanxian_1080p_t10.m3u8
爱奇艺_粤语原生,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_yueyuyuansheng_1080p_t10/c16_lb_yueyuyuansheng_1080p_t10.m3u8
爱奇艺_温情影院,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_chenglong_1080p_t10/c15_lb_chenglong_1080p_t10.m3u8
爱奇艺_谍战剧场,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_diezhanjuchang_1080p_t10/c16_lb_diezhanjuchang_1080p_t10.m3u8
爱奇艺_军旅剧场,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_junlvjuchang_1080p_t10/c16_lb_junlvjuchang_1080p_t10.m3u8
爱奇艺_仙侠玄幻,http://153.99.174.196/cdn-out.iqy.sc96655.com/tslive/c15_lb_qingshenshenyumengmeng_1080p_t10/c15_lb_qingshenshenyumengmeng_1080p_t10.m3u8
爱奇艺_青春剧场,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_weizhangzhe_1080p_t10/c15_lb_weizhangzhe_1080p_t10.m3u8
爱奇艺_家庭剧场,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_jiatingjuchang_1080p_t10/c15_lb_jiatingjuchang_1080p_t10.m3u8
爱奇艺_抗战剧场,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_kangzhanjuchang_1080p_t10/c15_lb_kangzhanjuchang_1080p_t10.m3u8
爱奇艺_历史秘闻,http://101.69.223.41/r/baiducdncnc.inter.ptqy.gitv.tv/tslive/c18_lb_lishimiwen_720P_t10/c18_lb_lishimiwen_720P_t10.m3u8
爱奇艺_军事观察,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_junshinew_1080p_t10/c16_lb_junshinew_1080p_t10.m3u8
爱奇艺-奔跑吧,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_benpaobaxiongdi_1080p_t10/c15_lb_benpaobaxiongdi_1080p_t10.m3u8
爱奇艺-王牌对王牌,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c20_lb_fengshang_high_t10/c20_lb_fengshang_high_t10.m3u8
爱奇艺-浙江卫视,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_zhenrenxiu_1080p_t10/c15_lb_zhenrenxiu_1080p_t10.m3u8
爱奇艺-湖南卫视,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c20_lb_songzhongji_1080p_t10/c20_lb_songzhongji_1080p_t10.m3u8
爱奇艺-东方卫视,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_jiayouernv_1080p_t10/c16_lb_jiayouernv_1080p_t10.m3u8
爱奇艺-广场舞,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_guangchangwudaquan_1080p_t10/c16_lb_guangchangwudaquan_1080p_t10.m3u8
爱奇艺-重磅综艺,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_rebozongyi_1080p_t10/c15_lb_rebozongyi_1080p_t10.m3u8
爱奇艺-脱口秀,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_mingxingtoukouxiu_1080p_t10/c15_lb_mingxingtoukouxiu_1080p_t10.m3u8
爱奇艺-记录片,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_newjilupian_1080p_t10/c15_lb_newjilupian_1080p_t10.m3u8
爱奇艺-宠物台,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_chongwutai_1080p_t10/c15_lb_chongwutai_1080p_t10.m3u8
爱奇艺-自然地理,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_zirandili_1080p_t10/c16_lb_zirandili_1080p_t10.m3u8
爱奇艺-历史秘闻,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_lishimiwen_1080p_t10/c15_lb_lishimiwen_1080p_t10.m3u8
爱奇艺-人文社会,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_renwenshehui_1080p_t10/c15_lb_renwenshehui_1080p_t10.m3u8
爱奇艺-奇妙世界,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_qimiaoshijie_1080p_t10/c16_lb_qimiaoshijie_1080p_t10.m3u8
爱奇艺-科学探索,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_kexuetansuo_1080p_t10.m3u8
爱奇艺-旅游攻略,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_lvyounew_1080p_t10/c15_lb_lvyounew_1080p_t10.m3u8
爱奇艺-军事观察,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_junshinew_1080p_t10/c16_lb_junshinew_1080p_t10.m3u8
爱奇艺-网球赛事,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_wangqiu2_1080p_t10/c15_lb_wangqiu2_1080p_t10.m3u8
爱奇艺-热血搏击,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_bojinew_1080p_t10/c16_lb_bojinew_1080p_t10.m3u8
爱奇艺-情感调节,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_qinggantiaojie_1080p_t10/c15_lb_qinggantiaojie_1080p_t10.m3u8
爱奇艺-相亲选秀,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_xiangqinxuanxiu_1080p_t10/c16_lb_xiangqinxuanxiu_1080p_t10.m3u8
爱奇艺-电影大片,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_dianyingjingxuan_1080p_t10/c15_lb_dianyingjingxuan_1080p_t10.m3u8
爱奇艺-热播电视剧,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_reboju_1080p_t10/c15_lb_reboju_1080p_t10.m3u8
爱奇艺-家庭剧场,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_jiatingjuchang_1080p_t10/c15_lb_jiatingjuchang_1080p_t10.m3u8
爱奇艺-军旅剧场,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_junlvjuchang_1080p_t10/c16_lb_junlvjuchangg_1080p_t10.m3u8
爱奇艺-情景喜剧,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_kaixinjuchang_1080p_t10/c16_lb_kaixinjuchang_1080p_t10.m3u8
爱奇艺-宫廷正剧,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_niandaijuchang_1080p_t10/c15_lb_niandaijuchang_1080p_t10.m3u8
爱奇艺-经典重温,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_jingdianjuchang_1080p_t10/c16_lb_jingdianjuchang_1080p_t10.m3u8
爱奇艺-收视冠军, http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_dajuchongwen_1080p_t10/c15_lb_dajuchongwen_1080p_t10.m3u8
爱奇艺-儿童乐园,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_dongmantiandi_1080p_t10/c15_lb_dongmantiandi_1080p_t10.m3u8
爱奇艺-宝贝课堂,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_baobaoketang_1080p_t10/c16_lb_baobaoketang_1080p_t10.m3u8
爱奇艺-亲子启蒙,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_qinziqimeng_1080p_t10/c16_lb_qinziqimeng_1080p_t10.m3u8&
电影-女神系列2,https://aldirect.rtmp.huya.com/huyalive/94525224-2472147404-10617792251071299584-2777026638-10057-A-0-1_1200.m3u8
电影-吴京,https://aldirect.rtmp.huya.com/huyalive/30765679-2554414705-10971127618396487680-3048991636-10057-A-0-1_1200.m3u8
电影-周润发,https://aldirect.rtmp.huya.com/huyalive/94525224-2460685774-10568564925062447104-2789253840-10057-A-0-1_1200.m3u8
CIBN综合,http://chinaiptv.ueuo.com/cibn.php?id=d82c8d1619ad8176d665453cfb2e55f0
CIBN电影,http://chinaiptv.ueuo.com/cibn.php?id=67c6a1e7ce56d3d6fa748ab6d9af3fd7
CIBN微电影,http://chinaiptv.ueuo.com/cibn.php?id=1ff1de774005f8da13f42943881c655f
CIBN好莱坞,http://chinaiptv.ueuo.com/cibn.php?id=e369853df766fa44e1ed0ff613f563bd
CIBN动作影院,http://chinaiptv.ueuo.com/cibn.php?id=a684eceee76fc522773286a895bc8436
CIBN院线大片,http://chinaiptv.ueuo.com/cibn.php?id=6ea9ab1baa0efb9e19094440c317e21b
CIBN古装剧场,http://chinaiptv.ueuo.com/cibn.php?id=c16a5320fa475530d9583c34fd356ef5
CIBN情感影院,http://chinaiptv.ueuo.com/cibn.php?id=c74d97b01eae257e44aa9d5bade97baf
CIBN骄阳剧场,http://chinaiptv.ueuo.com/cibn.php?id=70efdf2ec9b086079795c442636b55fb
CIBN经典剧场,http://chinaiptv.ueuo.com/cibn.php?id=d3d9446802a44259755d38e6d163e820
CIBN精品影院,http://chinaiptv.ueuo.com/cibn.php?id=cfcd208495d565ef66e7dff9f98764da
CIBN喜剧影院,http://chinaiptv.ueuo.com/cibn.php?id=b6d767d2f8ed5d21a44b0e5886680cb9
CIBN流金岁月,http://chinaiptv.ueuo.com/cibn.php?id=d67d8ab4f4c10bf22aa353e27879133c
CIBN艺术院线,http://chinaiptv.ueuo.com/cibn.php?id=a1d0c6e83f027327d8461063f4ac58a6
CIBN怡家,http://chinaiptv.ueuo.com/cibn.php?id=a87ff679a2f3e71d9181a67b7542122c
CIBN新知,http://chinaiptv.ueuo.com/cibn.php?id=d9d4f495e875a2e075a1a4a6e1b9770f
CIBN汽车,http://chinaiptv.ueuo.com/cibn.php?id=c20ad4d76fe97759aa27a0c99bff6710
CIBN生活,http://chinaiptv.ueuo.com/cibn.php?id=c4ca4238a0b923820dcc509a6f75849b
CIBN军事,http://chinaiptv.ueuo.com/cibn.php?id=c81e728d9d4c2f636f067f89cc14862c
CIBN真人秀,http://chinaiptv.ueuo.com/cibn.php?id=eccbc87e4b5ce2fe28308fd9f2a7baf3
CIBN纪录片,http://chinaiptv.ueuo.com/cibn.php?id=f457c545a9ded88f18ecee47145a72c0
CIBN文旅中国,http://chinaiptv.ueuo.com/cibn.php?id=e4da3b7fbbce2345d7772b0674a318d5
CIBN今日推荐,http://chinaiptv.ueuo.com/cibn.php?id=1679091c5a880faf6fb5e6087eb1b2dc
CIBN时尚生活,http://chinaiptv.ueuo.com/cibn.php?id=c9f0f895fb98ab9159f51fd0297e236d
CIBN童学世界,http://chinaiptv.ueuo.com/cibn.php?id=45c48cce2e2d7fbdea1afc51c7c6ad26
CIBN炫佳动漫,http://chinaiptv.ueuo.com/cibn.php?id=37693cfc748049e45d87b8c7d8b9aacd
CIBN动漫剧场,http://chinaiptv.ueuo.com/cibn.php?id=182be0c5cdcd5072bb1864cdee4d3d6e
CIBN风尚运动,http://chinaiptv.ueuo.com/cibn.php?id=6512bd43d9caa6e02c990b0a82652dca
CIBN音乐任你听,http://chinaiptv.ueuo.com/cibn.php?id=2838023a778dfaecdc212708f721b788
CIBN嗨播,http://chinaiptv.ueuo.com/cibn.php?id=8f14e45fceea167a5a36dedd4bea2543
CIBN映画,http://chinaiptv.ueuo.com/cibn.php?id=aab3238922bcc25a6f606eb525ffdc56
CIBN嗨播,http://chinaiptv.ueuo.com/cibn.php?id=9bf31c7ff062936a96d3c8bd1f8f2ff3
CIBN健康,http://chinaiptv.ueuo.com/cibn.php?id=6f4922f45568161a8cdf4ad2299f6d23
CIBN嗨播,http://chinaiptv.ueuo.com/cibn.php?id=1f0e3dad99908345f7439f8ffabdffc4
CIBN嗨播,http://chinaiptv.ueuo.com/cibn.php?id=6364d3f0f495b6ab9dcf8d3b5c6e0b01
CIBN嗨播,http://chinaiptv.ueuo.com/cibn.php?id=a5bfc9e07964f8dddeb95fc584cd965d
CIBN嗨播,http://chinaiptv.ueuo.com/cibn.php?id=a5771bce93e200c36f7cd9dfd0e5deaa
CIBN嗨播,http://chinaiptv.ueuo.com/cibn.php?id=d645920e395fedad7bbbed0eca3fe2e0
CIBN嗨播,http://chinaiptv.ueuo.com/cibn.php?id=17e62166fc8586dfa4d1bc0e1742c08b
CIBN嗨播,http://chinaiptv.ueuo.com/cibn.php?id=f7177163c833dff4b38fc8d2872f1ec6
CIBN嗨播,http://chinaiptv.ueuo.com/cibn.php?id=6c8349cc7260ae62e3b1396831a8398f
CIBN嗨播,http://chinaiptv.ueuo.com/cibn.php?id=6c8349cc7260ae62e3b1396831a8398f
CIBN嗨播,http://chinaiptv.ueuo.com/cibn.php?id=9a1158154dfa42caddbd0694a4e9bdc8
CIBN女团专场,http://v.iam7.cn/iptv/cibn.php?code=208
CIBN音乐综艺,http://v.iam7.cn/iptv/cibn.php?code=145
CIBN经典音乐,http://v.iam7.cn/iptv/cibn.php?code=128
CIBN全球歌曲,http://v.iam7.cn/iptv/cibn.php?code=338
CIBN流行榜单,http://v.iam7.cn/iptv/cibn.php?code=155
CIBN艺术院线,http://v.iam7.top/iptv/cibn/?id=1108&code=YingXiong
CIBN院线大片,http://v.iam7.top/iptv/cibn/?id=1108&code=DanJi
CIBN怡家,http://v.iam7.top/iptv/cibn/?id=1108&code=JiaoYu
CIBN新知,http://v.iam7.top/iptv/cibn/?id=1108&code=FengShang
CIBN汽车,http://v.iam7.top/iptv/cibn/?id=1108&code=QiChe
港    台,#genre#
TVBS HD,http://hdtv.ub1818.com/ublive/index_5.m3u8
影迷数位纪实台,http://hdtv.ub1818.com/ublive/index_28.m3u8
amc最爱电影,http://hdtv.ub1818.com/ublive/index_30.m3u8
韩国娱乐台,http://hdtv.ub1818.com/ublive/index_35.m3u8
travel,http://hdtv.ub1818.com/ublive/index_36.m3u8
outdoor,http://hdtv.ub1818.com/ublive/index_37.m3u8
台视财经,http://hdtv.ub1818.com/ublive/index_38.m3u8
民视第一台,http://hdtv.ub1818.com/ublive/index_2.m3u8
民视台湾台,http://hdtv.ub1818.com/ublive/index_3.m3u8
民视,http://hdtv.ub1818.com/ublive/index_4.m3u8
非凡新闻,http://hdtv.ub1818.com/ublive/index_8.m3u8
中视新闻,http://hdtv.ub1818.com/ublive/index_9.m3u8
华视新闻,http://hdtv.ub1818.com/ublive/index_10.m3u8
八大精彩台,http://hdtv.ub1818.com/ublive/index_1.m3u8
八大综合台,http://hdtv.ub1818.com/ublive/index_12.m3u8
猪哥会社,http://hdtv.ub1818.com/ublive/index_14.m3u8
华视,http://hdtv.ub1818.com/ublive/index_15.m3u8
公视戏剧,http://hdtv.ub1818.com/ublive/index_16.m3u8
综艺,http://hdtv.ub1818.com/ublive/index_11.m3u8
靖天映画,http://hdtv.ub1818.com/ublive/index_26.m3u8
采昌影剧台,http://hdtv.ub1818.com/ublive/index_27.m3u8
